,Transaction ID,Account,Date,U-Amount,Amount,Description,Memo,Address,Type Detail,Split Type,Date Applied,Location
1437,11326,Chase - Credit Card 2,2023-07-09,-3.72,-238.8021717,Online Grocery Store,,,Food & Dining:Groceries,Split,2023-07-09,
1438,11327,Chase - Credit Card 2,2023-07-11,-1.49,-1.974995758,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-11,
1439,11297,Chase - Credit Card 2,2023-07-03,-15.19,-67.86562606,Online Grocery Store,,,Kids:Diapers,Split,2023-07-03,
1440,11330,Chase - Credit Card 2,2023-07-11,-1.49,-1.974995758,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-11,
1441,11297,Chase - Credit Card 2,2023-07-03,-15.19,286.533445,Lazada Redmart,,,,Split,2023-07-03,
1442,11298,Chase - Credit Card 2,2023-07-03,-51.87,-68.7537114,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-07-03,
1443,11332,Chase - Credit Card 2,2023-07-11,-46.98,-62.27201391,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-11,
1444,11300,Chase - Credit Card 2,2023-07-03,-47.06,-62.37805395,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-07-03,
1445,11301,Chase - Credit Card 2,2023-07-03,-54.04,-67.86562606,Online Grocery Store,,,Kids:Diapers,Split,2023-07-03,
1446,11333,Chase - Credit Card 2,2023-07-11,-1.49,-1.974995758,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-11,
1447,11301,Chase - Credit Card 2,2023-07-03,-54.04,235.0377503,Lazada Redmart,,,,Split,2023-07-03,
1448,11349,Chase - Credit Card 2,2023-07-13,-35.4,-46.92271802,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-13,
1449,11354,Chase - Credit Card 2,2023-07-16,-12.96,-17.1784866,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-16,
1450,11304,Chase - Credit Card 2,2023-07-05,5.57,7.383037835,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-05,
1451,11305,Chase - Credit Card 2,2023-07-05,10.61,14.0635604,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-05,
1452,11306,Chase - Credit Card 2,2023-07-05,3.34,4.4271717,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-05,
1453,11307,Chase - Credit Card 2,2023-07-05,-11.87,-15.73369104,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-05,
1454,11308,Chase - Credit Card 2,2023-07-05,-3.34,-4.4271717,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-05,
1455,11309,Chase - Credit Card 2,2023-07-05,-10.61,-14.0635604,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-05,
1456,11310,Chase - Credit Card 2,2023-07-05,-5.57,-7.383037835,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-05,
1457,11311,Chase - Credit Card 2,2023-07-05,-5.19,-6.879347642,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-07-05,
1458,11312,Chase - Credit Card 2,2023-07-05,-30.34,-40.21568544,Doctor Office,,,Health & Fitness:Doctor,Single,2023-07-05,
1459,11313,Chase - Credit Card 2,2023-07-05,-10.69,-14.16960044,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-05,
1460,11314,Chase - Credit Card 2,2023-07-05,-33.39,-44.258462,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-07-05,
1461,11356,Chase - Credit Card 2,2023-07-16,-83.83,-111.1167077,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-16,
1462,11316,Chase - Credit Card 2,2023-07-06,-31.08,-41.19655582,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-07-06,
1463,11317,Chase - Credit Card 2,2023-07-06,-4.6,-6.097302341,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-06,
1464,11318,Chase - Credit Card 2,2023-07-06,-95.47,-126.5455336,Esso,,,Auto & Transport:Gas & Fuel,Single,2023-07-06,
1465,11319,Chase - Credit Card 2,2023-07-07,-4.82,-6.388912453,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-07,
1466,11357,Chase - Credit Card 2,2023-07-16,-20.46,-27.11974041,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-16,
1467,11358,Chase - Credit Card 2,2023-07-16,-22.96,-30.43349169,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-16,
1468,11323,Chase - Credit Card 2,2023-07-09,-190.0,-67.86562606,Online Grocery Store,,,Kids:Diapers,Split,2023-07-09,
1469,11365,Chase - Credit Card 2,2023-07-16,-60.14,-79.71560061,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-16,
1470,11323,Chase - Credit Card 2,2023-07-09,-190.0,54.82270105,Lazada Redmart,,,,Split,2023-07-09,
1471,11324,Chase - Credit Card 2,2023-07-09,-10.67,-14.14309043,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-09,
1472,11366,Chase - Credit Card 2,2023-07-16,-1.9,-2.518450967,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-16,
1473,11326,Chase - Credit Card 2,2023-07-09,-3.72,-67.86562606,Online Grocery Store,,,Kids:Diapers,Split,2023-07-09,
1474,11368,Chase - Credit Card 2,2023-07-17,-31.88,-42.25695623,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-17,
1475,11326,Chase - Credit Card 2,2023-07-09,-3.72,301.7369359,Lazada Redmart,,,,Split,2023-07-09,
1476,11371,Chase - Credit Card 2,2023-07-18,1.51,2.001505769,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-18,
1477,11328,Chase - Credit Card 2,2023-07-11,-9.15,-12.12832966,Online Store,,,Kids:Baby Supplies,Single,2023-07-11,
1478,11329,Chase - Credit Card 2,2023-07-11,-23.2,-12.27413471,Online Store,,,Kids:Baby Supplies,Split,2023-07-11,
1479,11329,Chase - Credit Card 2,2023-07-11,-23.2,-18.4774771,Online Store,,,Home:Home Supplies,Split,2023-07-11,
1480,11374,Chase - Credit Card 2,2023-07-18,-14.46,-19.16673736,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-18,
1481,11331,Chase - Credit Card 2,2023-07-11,-5.3,-7.025152698,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-07-11,
1482,11375,Chase - Credit Card 2,2023-07-18,-9.68,-12.83084493,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-18,
1483,11380,Chase - Credit Card 2,2023-07-20,-80.78,-107.0739311,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-20,
1484,11334,Chase - Credit Card 2,2023-07-11,-7.67,-10.1665889,Online Store,,,Home:Home Supplies,Single,2023-07-11,
1485,11335,Chase - Credit Card 2,2023-07-11,-4.61,-6.110557346,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-11,
1486,11336,Chase - Credit Card 2,2023-07-11,-4.97,-6.58773753,Online Store,,,Shopping:Books,Single,2023-07-11,
1487,11337,Chase - Credit Card 2,2023-07-11,-2.22,-2.94261113,Online Membership,,,Memberships,Single,2023-07-11,
1488,11338,Chase - Credit Card 2,2023-07-12,14.63,19.39207245,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-12,
1489,11339,Chase - Credit Card 2,2023-07-12,-10.9,-14.44795555,Online Store,,,Kids:Toys,Single,2023-07-12,
1490,11340,Chase - Credit Card 2,2023-07-12,-13.53,-6.388912453,Online Store,,,Home:Home Supplies,Split,2023-07-12,
1491,11340,Chase - Credit Card 2,2023-07-12,-13.53,-11.54510943,Online Store,,,Kids:Toys,Split,2023-07-12,
1492,11341,Chase - Credit Card 2,2023-07-12,-206.5,-273.7158551,Doctor Office,,,Health & Fitness:Child 2,Single,2023-07-12,
1493,11342,Chase - Credit Card 2,2023-07-12,-28.62,-37.93582457,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-07-12,
1494,11343,Chase - Credit Card 2,2023-07-12,-14.63,-19.39207245,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-12,
1495,11344,Chase - Credit Card 2,2023-07-13,1.13,1.497815575,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-13,
1496,11345,Chase - Credit Card 2,2023-07-13,8.28,10.97514421,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-13,
1497,11346,Chase - Credit Card 2,2023-07-13,-1.13,-1.497815575,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-13,
1498,11347,Chase - Credit Card 2,2023-07-13,-30.76,-14.12983543,Online Store,,,Kids:Baby Supplies,Split,2023-07-13,
1499,11347,Chase - Credit Card 2,2023-07-13,-30.76,-26.64256023,Online Store,,,Home:Home Supplies,Split,2023-07-13,
1500,11348,Chase - Credit Card 2,2023-07-13,-8.28,-10.97514421,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-13,
1501,11382,Chase - Credit Card 2,2023-07-20,-11.96,-15.85298609,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-20,
1502,11351,Chase - Credit Card 2,2023-07-14,-8.79,-11.65114947,Online Store,,,Kids:Clothing,Single,2023-07-14,
1503,11352,Chase - Credit Card 2,2023-07-16,8.5,11.26675433,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-16,
1504,11353,Chase - Credit Card 2,2023-07-16,17.47,23.15649389,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-16,
1505,11385,Chase - Credit Card 2,2023-07-21,-163.58,-216.8253733,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-21,
1506,11355,Chase - Credit Card 2,2023-07-16,-17.47,-23.15649389,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-16,
1507,11386,Chase - Credit Card 2,2023-07-23,-21.15,-28.03433577,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-23,
1508,11388,Chase - Credit Card 2,2023-07-24,-4.79,-6.349147438,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-24,
1509,11389,Chase - Credit Card 2,2023-07-24,-31.76,-42.09789617,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-24,
1510,11359,Chase - Credit Card 2,2023-07-16,-500.0,-500.0,Car Payment,,,Auto & Transport:Auto Payment,Single,2023-07-16,
1511,11360,Chase - Credit Card 2,2023-07-16,-13.09,-17.35080166,Online Store,,,Kids:Clothing,Single,2023-07-16,
1512,11361,Chase - Credit Card 2,2023-07-16,-85.7,-113.5953936,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-07-16,
1513,11362,Chase - Credit Card 2,2023-07-16,-270.08,-67.86562606,Online Grocery Store,,,Kids:Diapers,Split,2023-07-16,
1514,11390,Chase - Credit Card 2,2023-07-24,-8.56,-11.34628436,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-24,
1515,11362,Chase - Credit Card 2,2023-07-16,-270.08,-51.32337971,Lazada Redmart,,,,Split,2023-07-16,
1516,11363,Chase - Credit Card 2,2023-07-16,-8.5,-11.26675433,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-16,
1517,11364,Chase - Credit Card 2,2023-07-16,-57.71,-76.49463437,Entertainment Activity,,,Entertainment,Single,2023-07-16,
1518,11391,Chase - Credit Card 2,2023-07-24,-14.36,-19.03418731,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-24,
1519,11397,Chase - Credit Card 2,2023-07-25,-29.89,-39.61921021,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-25,
1520,11367,Chase - Credit Card 2,2023-07-17,28.87,38.26719969,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-17,
1521,11406,Chase - Credit Card 2,2023-07-28,-3.96,-5.248982016,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-28,
1522,11369,Chase - Credit Card 2,2023-07-17,-87.02,-115.3450543,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-07-17,
1523,11370,Chase - Credit Card 2,2023-07-17,-28.87,-38.26719969,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-07-17,
1524,11411,Chase - Credit Card 2,2023-07-30,-45.76,-60.65490329,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-30,
1525,11372,Chase - Credit Card 2,2023-07-18,-2.27,-3.008886155,Online Membership,,,Memberships,Single,2023-07-18,
1526,11373,Chase - Credit Card 2,2023-07-18,-9.87,-13.08269002,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-07-18,
1527,11414,Chase - Credit Card 2,2023-07-30,-27.06,-35.86804377,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-30,
1528,11376,Chase - Credit Card 2,2023-07-18,-4.71,-6.243107397,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-18,
1529,11377,Chase - Credit Card 2,2023-07-18,-6.83,-9.053168476,Online Store,,,Kids:Clothing,Single,2023-07-18,
1530,11378,Chase - Credit Card 2,2023-07-19,-4.92,-6.521462504,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-19,
1531,11379,Chase - Credit Card 2,2023-07-20,-10.93,-14.48772056,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-20,
1532,11381,Chase - Credit Card 2,2023-07-20,-14.49,-19.20650238,Online Store,,,Home:Home Supplies,Single,2023-07-20,
1533,11419,Chase - Credit Card 2,2023-07-30,-3.82,-5.063411944,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-07-30,
1534,11383,Chase - Credit Card 2,2023-07-20,-3.64,-4.824821853,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-20,
1535,11384,Chase - Credit Card 2,2023-07-20,-5.31,-7.038407703,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-07-20,
1536,11420,Chase - Credit Card 2,2023-07-30,-55.92,-74.12198846,Grocery Store,,,Food & Dining:Groceries,Single,2023-07-30,
1537,11423,Chase - Credit Card 2,2023-08-01,-1.51,-2.001505769,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-01,
1538,11387,Chase - Credit Card 2,2023-07-23,-114.48,-151.7432983,Doctor Office,,,Health & Fitness:Child 3,Single,2023-07-23,
1539,11424,Chase - Credit Card 2,2023-08-01,-48.26,-63.96865456,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-01,
1540,11425,Chase - Credit Card 2,2023-08-01,-68.43,-90.70399983,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-01,
1541,11427,Chase - Credit Card 2,2023-08-02,-35.14,-46.57808789,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-02,
1542,11428,Chase - Credit Card 2,2023-08-02,-7.68,-10.17984391,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-02,
1543,11392,Chase - Credit Card 2,2023-07-24,-12.52,-16.59526637,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-07-24,
1544,11393,Chase - Credit Card 2,2023-07-24,-10.21,-13.5333602,Online Store,,,Kids:Baby Supplies,Single,2023-07-24,
1545,11394,Chase - Credit Card 2,2023-07-25,-367.672103,-367.672103,Utilities,,,Bills & Utilities:Utilities,Single,2023-07-25,
1546,11395,Chase - Credit Card 2,2023-07-25,-10.59,-14.03705039,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-07-25,
1547,11396,Chase - Credit Card 2,2023-07-25,-27.0,-35.78851374,Online Store,,,Home:Home Supplies,Single,2023-07-25,
1548,11436,Chase - Credit Card 2,2023-08-04,-23.4,-31.01671191,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-04,
1549,11398,Chase - Credit Card 2,2023-07-25,-4.9,-6.494952494,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-25,
1550,11399,Chase - Credit Card 2,2023-07-26,5447.66,7220.876103,Automatic Payment - Thank,,,[Chase - Checking Account 2],Single,2023-07-26,
1551,11400,Chase - Credit Card 2,2023-07-26,-4.67,-6.190087377,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-26,
1552,11401,Chase - Credit Card 2,2023-07-28,8.24,10.92212419,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-07-28,
1553,11402,Chase - Credit Card 2,2023-07-28,-10.88,-14.42144554,Lunch Spot,,,Food & Dining:Lunch,Single,2023-07-28,
1554,11403,Chase - Credit Card 2,2023-07-28,-54.4,-72.10722769,Store,,,Home:Home Supplies,Single,2023-07-28,
1555,11404,Chase - Credit Card 2,2023-07-28,-27.13,-35.96082881,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-07-28,
1556,11405,Chase - Credit Card 2,2023-07-28,-192.91,-255.7023032,Sog Christina Ong Clinic,,,Kids:Formula,Single,2023-07-28,
1557,11438,Chase - Credit Card 2,2023-08-04,-277.17,-236.3897608,Online Grocery Store,,,Food & Dining:Groceries,Split,2023-08-04,
1558,11407,Chase - Credit Card 2,2023-07-28,-29.99,-39.75176026,Online Membership,,,Memberships,Single,2023-07-28,
1559,11408,Chase - Credit Card 2,2023-07-28,-46.29,-61.35741856,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-07-28,
1560,11409,Chase - Credit Card 2,2023-07-28,-8.24,-10.92212419,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-07-28,
1561,11410,Chase - Credit Card 2,2023-07-30,-77.34,-102.5142094,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-07-30,
1562,11441,Chase - Credit Card 2,2023-08-06,-3.83,-5.076666949,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-06,
1563,11412,Chase - Credit Card 2,2023-07-30,-18.97,-25.14474466,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-07-30,
1564,11413,Chase - Credit Card 2,2023-07-30,-15.37,-20.37294282,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-07-30,
1565,11442,Chase - Credit Card 2,2023-08-06,-7.71,-10.21960892,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-06,
1566,11445,Chase - Credit Card 2,2023-08-06,-40.71,-53.96112572,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-06,
1567,11416,Chase - Credit Card 2,2023-07-30,-10.6,-14.0503054,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-07-30,
1568,11446,Chase - Credit Card 2,2023-08-06,-8.76,-11.61138446,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-06,
1569,11418,Chase - Credit Card 2,2023-07-30,-23.47,-31.10949695,Movie Theatre,,,Entertainment:Movies & DVDs,Single,2023-07-30,
1570,11447,Chase - Credit Card 2,2023-08-06,-4.34,-5.752672209,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-06,
1571,11448,Chase - Credit Card 2,2023-08-07,-25.82,-34.22442314,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-07,
1572,11421,Chase - Credit Card 2,2023-08-01,-10.53,-13.95752036,Online Store,,,Kids:Baby Supplies,Single,2023-08-01,
1573,11422,Chase - Credit Card 2,2023-08-01,-37.5,-49.70626909,Home Store,,,Home:Furnishings,Single,2023-08-01,
1574,11454,Chase - Credit Card 2,2023-08-09,2.78,3.684891415,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-09,
1575,11457,Chase - Credit Card 2,2023-08-10,1.27,1.683385646,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-10,
1576,11459,Chase - Credit Card 2,2023-08-10,-28.47,-37.73699949,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-10,
1577,11426,Chase - Credit Card 2,2023-08-01,-9.79,-12.97664998,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-08-01,
1578,11461,Chase - Credit Card 2,2023-08-11,-24.56,-32.5542925,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-11,
1579,11466,Chase - Credit Card 2,2023-08-13,-257.86,-236.3897608,Online Grocery Store,,,Food & Dining:Groceries,Split,2023-08-13,
1580,11429,Chase - Credit Card 2,2023-08-02,-25.45,-33.73398795,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-08-02,
1581,11430,Chase - Credit Card 2,2023-08-02,-6.0,-7.953003054,Online Store,,,Shopping:Electronics & Software,Single,2023-08-02,
1582,11431,Chase - Credit Card 2,2023-08-03,11.07,14.67329063,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-08-03,
1583,11432,Chase - Credit Card 2,2023-08-03,-11.07,-14.67329063,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-08-03,
1584,11433,Chase - Credit Card 2,2023-08-03,-4.67,-6.190087377,Lunch Spot,,,Food & Dining:Lunch,Single,2023-08-03,
1585,11434,Chase - Credit Card 2,2023-08-03,-82.17,-108.9163768,Esso,,,Auto & Transport:Gas & Fuel,Single,2023-08-03,
1586,11435,Chase - Credit Card 2,2023-08-03,-5.27,-6.985387682,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-08-03,
1587,11469,Chase - Credit Card 2,2023-08-13,-87.52,-116.0078045,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-13,
1588,11437,Chase - Credit Card 2,2023-08-04,-34.08,-45.17305735,Lunch Spot,,,Food & Dining:Lunch,Single,2023-08-04,
1589,11438,Chase - Credit Card 2,2023-08-04,-277.17,-130.9992153,Online Grocery Store,,,Kids:Diapers,Split,2023-08-04,
1590,11471,Chase - Credit Card 2,2023-08-14,-14.51,-19.23301239,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-14,
1591,11439,Chase - Credit Card 2,2023-08-06,-28.62,-37.93582457,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-08-06,
1592,11440,Chase - Credit Card 2,2023-08-06,-5.16,-6.839582626,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-08-06,
1593,11472,Chase - Credit Card 2,2023-08-14,-28.86,-38.25394469,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-14,
1594,11473,Chase - Credit Card 2,2023-08-14,-4.22,-5.593612148,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-14,
1595,11443,Chase - Credit Card 2,2023-08-06,-49.65,-65.81110027,Online Store,,,Home:Home Supplies,Single,2023-08-06,
1596,11444,Chase - Credit Card 2,2023-08-06,-33.6,-44.5368171,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-08-06,
1597,11479,Chase - Credit Card 2,2023-08-15,-32.86,-43.55594673,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-15,
1598,11483,Chase - Credit Card 2,2023-08-18,-44.91,-59.52822786,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-18,
1599,11485,Chase - Credit Card 2,2023-08-18,-13.61,-18.04006193,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-18,
1600,11449,Chase - Credit Card 2,2023-08-07,-12.57,-16.6615414,Store,,,Home:Home Supplies,Single,2023-08-07,
1601,11450,Chase - Credit Card 2,2023-08-07,-75.36,-99.88971836,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-08-07,
1602,11451,Chase - Credit Card 2,2023-08-08,2.23,2.955866135,Online Membership,,,Memberships,Single,2023-08-08,
1603,11452,Chase - Credit Card 2,2023-08-08,-9.73,-12.89711995,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-08-08,
1604,11453,Chase - Credit Card 2,2023-08-08,-221.04,-292.9886325,Doctor Office,,,Health & Fitness:Child 1,Single,2023-08-08,
1605,11486,Chase - Credit Card 2,2023-08-20,-40.39,-53.53696556,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-20,
1606,11455,Chase - Credit Card 2,2023-08-09,-18.7,-24.78685952,Online Store,,,Shopping:Electronics & Software,Single,2023-08-09,
1607,11456,Chase - Credit Card 2,2023-08-09,-33.97,-45.02725229,Online Store,,,Shopping:Electronics & Software,Single,2023-08-09,
1608,11489,Chase - Credit Card 2,2023-08-20,-5.51,-7.303507805,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-20,
1609,11458,Chase - Credit Card 2,2023-08-10,-11.79,-15.627651,Store,,,Home:Home Supplies,Single,2023-08-10,
1610,11492,Chase - Credit Card 2,2023-08-21,-28.41,-37.65746946,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-21,
1611,11460,Chase - Credit Card 2,2023-08-11,-151.83,-201.2507423,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-08-11,
1612,11493,Chase - Credit Card 2,2023-08-21,-25.82,-34.22442314,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-21,
1613,11462,Chase - Credit Card 2,2023-08-11,-18.47,-24.4819944,Online Store,,,Shopping:Electronics & Software,Single,2023-08-11,
1614,11463,Chase - Credit Card 2,2023-08-11,-2.24,-2.96912114,Online Membership,,,Memberships,Single,2023-08-11,
1615,11464,Chase - Credit Card 2,2023-08-11,-4.84,-6.415422464,Lunch Spot,,,Food & Dining:Lunch,Single,2023-08-11,
1616,11465,Chase - Credit Card 2,2023-08-13,-55.54,-73.61829827,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-08-13,
1617,11466,Chase - Credit Card 2,2023-08-13,-257.86,-130.9992153,Online Grocery Store,,,Kids:Diapers,Split,2023-08-13,
1618,11495,Chase - Credit Card 2,2023-08-21,-22.2,-29.4261113,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-21,
1619,11466,Chase - Credit Card 2,2023-08-13,-257.86,25.59541483,Online Grocery Store,,,Kids:Diapers,Split,2023-08-13,
1620,11467,Chase - Credit Card 2,2023-08-13,-101.23,-134.1804165,Doctor Office,,,Health & Fitness:Child 2,Single,2023-08-13,
1621,11468,Chase - Credit Card 2,2023-08-13,-15.73,-20.85012301,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-08-13,
1622,11496,Chase - Credit Card 2,2023-08-21,-4.7,-6.229852392,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-21,
1623,11470,Chase - Credit Card 2,2023-08-13,-18.47,-24.4819944,Online Store,,,Kids:Baby Supplies,Single,2023-08-13,
1624,11498,Chase - Credit Card 2,2023-08-22,-1.48,-1.961740753,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-22,
1625,11500,Chase - Credit Card 2,2023-08-22,-1.48,-1.961740753,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-22,
1626,11474,Chase - Credit Card 2,2023-08-15,182.29,241.6254878,Travel Year,,,Fees & Charges:Credit Card - Rewards,Single,2023-08-15,
1627,11475,Chase - Credit Card 2,2023-08-15,-4.6,-6.097302341,Lunch Spot,,,Food & Dining:Lunch,Single,2023-08-15,
1628,11476,Chase - Credit Card 2,2023-09-01,-264.23,-350.2369995,Flight Purchase,,,Travel:Air Travel,Single,2023-09-01,
1629,11477,Chase - Credit Card 2,2023-08-15,-10.66,-14.12983543,Lunch Spot,,,Food & Dining:Lunch,Single,2023-08-15,
1630,11478,Chase - Credit Card 2,2023-08-15,-31.54,-41.80628605,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-08-15,
1631,11506,Chase - Credit Card 2,2023-08-27,-12.45,-16.50248134,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-27,
1632,11480,Chase - Credit Card 2,2023-08-17,-24.55,-32.5410375,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-08-17,
1633,11481,Chase - Credit Card 2,2023-08-17,-500.0,-500.0,Car Payment,,,Auto & Transport:Auto Payment,Single,2023-08-17,
1634,11507,Chase - Credit Card 2,2023-08-27,-53.44,-70.8347472,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-27,
1635,11508,Chase - Credit Card 2,2023-08-27,-16.24,-21.52612827,Grocery Store,,,Food & Dining:Groceries,Single,2023-08-27,
1636,11484,Chase - Credit Card 2,2023-08-18,-119.87,-158.887746,Doctor Office,,,Health & Fitness:Doctor,Single,2023-08-18,
1637,11510,Chase - Credit Card 2,2023-08-27,-13.96,-18.50398711,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-08-27,
